sentiment,keyword,RC_2017-01.csv,RC_2017-02.csv,RC_2017-03.csv,RC_2017-04.csv,RC_2017-05.csv,RC_2017-06.csv,RC_2017-07.csv,RC_2017-08.csv,RC_2017-09.csv,RC_2017-10.csv,RC_2017-11.csv,RC_2017-12.csv,RC_2018-01.csv,RC_2018-02.csv,RC_2018-03.csv,RC_2018-04.csv,RC_2018-05.csv,RC_2018-06.csv,RC_2018-07.csv,RC_2018-08.csv
past,braveheart effect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,social innovation,0.03404255319148936,0.0256797583081571,0.0,0.0,0.03125,0.027210884353741496,0.021875,0.0,0.03067484662576687,0.0,0.05,0.02699228791773779,0.04672897196261682,0.0449438202247191,0.05389221556886228,0.05813953488372093,0.0,0.0,0.04032258064516129,0.01453104359313078
past,ai assistant,0.02442528735632184,0.028314917127071824,0.0,0.021664766248574687,0.021739130434782608,0.02054794520547945,0.01875,0.019823788546255508,0.04591836734693878,0.04155124653739612,0.012522361359570662,0.04060913705583756,0.038834951456310676,0.014608233731739707,0.06172839506172839,0.020604997807978958,0.01594090202177294,0.019417475728155338,0.018815331010452963,0.01761252446183953
past,deepfake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024313230186296178,0.021349707075259124,0.02606956822277631,0.024583766909469302,0.025577416595380667,0.025221540558963872,0.025150905432595575,0.027222704894294816,0.024990945309670408
past,autonomous weapon,0.023474178403755867,0.02127659574468085,0.0,0.03278688524590164,0.05,0.0,0.025755879059350503,0.02403846153846154,0.005924170616113744,0.012295081967213115,0.023032143761073147,0.01694915254237288,0.02711864406779661,0.016143497757847534,0.0,0.013966480446927373,0.01559792027729636,0.0,0.012096774193548387,0.015988372093023256
past,5g standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.02620967741935484,0.013157894736842105,0.0
past,aidriven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,psychological effects of internet use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,internet governance,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,credential stuffing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020491803278688523,0.0
past,web accessibility,0.015503875968992248,0.0,0.0,0.006060606060606061,0.0,0.018967798853109837,0.045454545454545456,0.0,0.011764705882352941,0.020202020202020204,0.027777777777777776,0.03587443946188341,0.010752688172043012,0.017509727626459144,0.01893939393939394,0.0,0.020833333333333332,0.0,0.024509803921568627,0.0
past,virtual private network,0.00510204081632653,0.043478260869565216,0.0,0.0,0.018145161290322582,0.040740740740740744,0.01633605600933489,0.0196078431372549,0.05194805194805195,0.0,0.0,0.015503875968992248,0.02826086956521739,0.015151515151515152,0.029335634167385678,0.02666666666666667,0.020202020202020204,0.024193548387096774,0.004901960784313725,0.0
past,linux,0.02348483088066871,0.024017180253816033,0.027460074843198228,0.023641456582633055,0.023675416533824555,0.0229966712279578,0.023425827534136034,0.023857343157051368,0.02252914609809894,0.02368308359629233,0.02249424831992789,0.022994035420936004,0.023332854540093893,0.022494081148151348,0.023319570903854392,0.02386261362963978,0.022925154436171692,0.02332201156622612,0.023367670217956944,0.02309527940107803
past,green computing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05
past,distributed computing,0.011917659804983749,0.022222222222222223,0.0,0.0049382716049382715,0.028538812785388126,0.02305159165751921,0.018867924528301886,0.02527075812274368,0.015180265654648957,0.0,0.03182751540041068,0.029197080291970802,0.008680555555555556,0.005780346820809248,0.009071877180739707,0.030927835051546393,0.020107238605898123,0.01890359168241966,0.014634146341463415,0.034383954154727794
past,nbn,0.027366124193108465,0.024745232248953575,0.022366522366522368,0.02857142857142857,0.026726057906458798,0.028768314711982337,0.02989007300495091,0.02894410879951465,0.027920684573821773,0.030767435179199887,0.026883563992483574,0.03023156089193825,0.03052179216248032,0.029721298549929723,0.029841505695889056,0.0290633608815427,0.02790633418525938,0.02665350444225074,0.030798747854185602,0.028457836367440887
past,deep neural,0.020652173913043477,0.0149812734082397,0.016574585635359115,0.031413612565445025,0.04041146216017634,0.019918515165233137,0.024572649572649572,0.018915510718789406,0.030479518540089304,0.016707416462917686,0.026674233825198637,0.01517121803207629,0.02109492717227524,0.012364760432766615,0.021753908905506457,0.017586712261846604,0.01507537688442211,0.022629310344827586,0.0218408736349454,0.010009099181073703
past,cyberattack,0.02712852418586402,0.026594025578281544,0.07894736842105263,0.029091670154876518,0.03263775866077656,0.03264696468579964,0.024755539051862854,0.032448537378114845,0.031142102768939136,0.02460686484509691,0.0307742782152231,0.023454078403633522,0.02709393480951726,0.025756786479134108,0.029153253517560675,0.026434558349451968,0.032699072593540136,0.034554003989740664,0.030400584319730917,0.029549553284550487
past,filter bubble,0.017045454545454544,0.024657534246575342,0.0,0.02973240832507433,0.051407588739290085,0.03305785123966942,0.05063291139240506,0.023255813953488372,0.0,0.0,0.016,0.011478730587440918,0.019417475728155338,0.008695652173913044,0.024205748865355523,0.022530329289428077,0.013513513513513514,0.01990049751243781,0.034904013961605584,0.0064
past,data retention,0.017017208413001913,0.0,0.0,0.02471111111111111,0.027618551328817093,0.020689655172413793,0.0009813542688910696,0.005263157894736842,0.0,0.023605150214592276,0.028037383177570093,0.0,0.013452914798206279,0.013461538461538462,0.013245033112582781,0.011204481792717087,0.015027322404371584,0.023759608665269043,0.02631578947368421,0.0228310502283105
past,facebook,0.028235416152463375,0.028567183254953173,0.029342550375055156,0.02909074951066348,0.0273172849466688,0.027846774114484003,0.02758719845164858,0.029590890126130368,0.0289260251175755,0.03096781784400979,0.027969261226231685,0.028400216652715544,0.02770965692099191,0.028008711534874314,0.028570714277857057,0.028307641663350747,0.02722333370494352,0.027280628110355178,0.027066338156095847,0.027458746912509976
past,p2p,0.025849408698916776,0.02437075934940298,0.013638577691183634,0.024056189640035117,0.024717378808200803,0.024608036548645,0.022578688414099886,0.023832883656283214,0.02217178287707255,0.021794280442804428,0.0254235957349916,0.02604366731711814,0.0207180136011387,0.022135742082901925,0.023517401392111368,0.022831142979017286,0.021058178752107925,0.02175042379832668,0.020965073321094263,0.02062780269058296
past,provable security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,bci,0.020355826254207406,0.02820710973724884,0.03349282296650718,0.03036723163841808,0.027914325842696628,0.03362648732540093,0.031498870795197906,0.02197457228064668,0.026502813147764287,0.020191693290734825,0.02517162471395881,0.022967800045034903,0.027114716106604868,0.027833534055934698,0.027496055893621817,0.02696152681005756,0.029244388239013593,0.025069854082583047,0.02838850981383203,0.02676822633297062
past,fog computing,0.0,0.0,0.0,0.0,0.015748031496062992,0.03333333333333333,0.0,0.029411764705882353,0.0,0.005952380952380952,0.0,0.030985915492957747,0.011627906976744186,0.011838440111420613,0.0,0.008,0.0,0.0,0.043478260869565216,0.003883495145631068
past,trust federation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,automated reasoning,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.017811704834605598,0.0,0.0,0.0
past,digital learning,0.07987220447284345,0.024096385542168676,0.0,0.056818181818181816,0.024691358024691357,0.0,0.05,0.0,0.041666666666666664,0.0,0.0,0.0,0.045454545454545456,0.043859649122807015,0.0,0.0,0.0,0.05263157894736842,0.024691358024691357,0.0
past,digital transformation,0.029793200140203296,0.03389830508474576,0.0,0.03125,0.028328611898016998,0.02127659574468085,0.031073446327683617,0.03169014084507042,0.026442307692307692,0.015789473684210527,0.020602218700475437,0.04201680672268908,0.047337278106508875,0.03017241379310345,0.015341701534170154,0.025728987993138937,0.033632286995515695,0.02030456852791878,0.021495745633676667,0.0365296803652968
past,exascal,0.016638935108153077,0.008820286659316428,0.0,0.0,0.018957345971563982,0.024893314366998577,0.05737704918032787,0.02394526795895097,0.015384615384615385,0.015151515151515152,0.020481927710843374,0.0,0.020858164481525627,0.022535211267605635,0.011400651465798045,0.015267175572519083,0.0,0.005908419497784343,0.004830917874396135,0.006607929515418502
past,internet freedom,0.02074688796680498,0.027722772277227723,0.0,0.020735620834361885,0.019343392089547932,0.020697094316726217,0.024123062580118867,0.02158273381294964,0.016666666666666666,0.01880806707455246,0.020005463677054657,0.024365274365274366,0.02607421121653938,0.02608695652173913,0.025620367386400257,0.01798983183418068,0.021972300322815788,0.023262932353841446,0.018425460636515914,0.01619718309859155
past,e-commerce,0.022698875468554768,0.022731858228529155,0.008105369807497468,0.018514708907632176,0.01885153331595865,0.017230654391639712,0.019223717982295323,0.01937116713715565,0.02146735698951888,0.018690180119074536,0.021694732380255096,0.017353812988412827,0.02066326530612245,0.021787823253919772,0.01937859773320462,0.017404890810653682,0.01729106628242075,0.01704520493783772,0.01783097215437225,0.017361237488626023
past,augmented reality,0.02031129263715642,0.02160807669959326,0.014625228519195612,0.026204960224613945,0.031993627825163455,0.0241576297443842,0.023841691170627035,0.023090833217415497,0.02589140405385412,0.030802421046323487,0.028105996934790132,0.02751375687843922,0.020634729093761312,0.028524236071405883,0.027551118364212344,0.022545425879941666,0.023466508242982326,0.01965293748693289,0.024428940905435657,0.020719384444238435
past,ai startup,0.01910828025477707,0.014373716632443531,0.0,0.0,0.03286384976525822,0.012939001848428836,0.010362694300518135,0.022222222222222223,0.016025641025641024,0.03888888888888889,0.01809954751131222,0.018957345971563982,0.024875621890547265,0.015665796344647518,0.01486988847583643,0.0171473109898675,0.0264797507788162,0.0189873417721519,0.013211382113821139,0.024179620034542316
past,coinhiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022708158116063918,0.01908272796270194,0.017994858611825194,0.026160337552742614,0.016877637130801686,0.023625096824167312,0.01759899434318039,0.021505376344086023,0.01788375558867362,0.017475728155339806,0.010659560293137908,0.014164305949008499
past,multicloud,0.0,0.04225352112676056,0.0,0.0,0.014925373134328358,0.05,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.03333333333333333,0.023655913978494623,0.0
past,autonomous car,0.014343962918199567,0.019013309316521565,0.023255813953488372,0.022053372868791696,0.02016007248565388,0.015299962852897473,0.014794267221451687,0.019653179190751446,0.015880429705744978,0.018691588785046728,0.013202802227411532,0.01996949105533213,0.018879576532862815,0.017634768073547847,0.028467700597736987,0.01780874951606659,0.020739527902851686,0.020134228187919462,0.025,0.020243846330802853
past,data literacy,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0
past,youtube kids,0.02880658436213992,0.020477815699658702,0.0,0.022262334536702767,0.026090342679127725,0.030206563105866585,0.01664145234493192,0.030894308943089432,0.030666666666666665,0.022357723577235773,0.024834017535857282,0.03833605220228385,0.030174245643858903,0.027047332832456798,0.02457747912848707,0.0273972602739726,0.01646090534979424,0.022318214542836574,0.020560747663551402,0.037868162692847124
past,data analysis,0.017486255345143555,0.042304324986867446,0.01873536299765808,0.01863378199642107,0.025109855618330193,0.020451640391989774,0.029375258585022754,0.022895779902075076,0.021316011631179063,0.018833849329205368,0.020910209102091022,0.020484996124460194,0.02710456452856042,0.02040816326530612,0.023627287853577372,0.019894089022470304,0.020373090888932008,0.022937315831770694,0.022242990654205607,0.02270151994686047
past,autonomous vehicle,0.01801415397812567,0.01710097719869707,0.0,0.017914561322921452,0.018518518518518517,0.020048956754866534,0.016086708499714775,0.015470408346824968,0.015744157441574414,0.02289740202553941,0.02027231467473525,0.01652892561983471,0.020881402861098294,0.014965259219668627,0.026706337826211644,0.022252653200958577,0.01970705725699068,0.01625334325098517,0.013425016371971186,0.014007970051926095
past,data sovereignty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0
past,quantum supremacy,0.125,0.0,0.0,0.0,0.01519916142557652,0.0,0.030303030303030304,0.0,0.010699588477366255,0.006557377049180328,0.013056835637480798,0.0,0.01615798922800718,0.0,0.009852216748768473,0.0,0.0,0.0,0.0,0.0
past,personalized marketing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.029411764705882353,0.0,0.0,0.0
past,recommender system,0.026936026936026935,0.02695035460992908,0.0,0.02608695652173913,0.013966480446927373,0.03663003663003663,0.0,0.02194787379972565,0.0,0.05555555555555555,0.024509803921568627,0.006802721088435374,0.0,0.04132231404958678,0.0184,0.025477707006369428,0.02280130293159609,0.01680672268907563,0.026578073089700997,0.02127659574468085
past,conspiracy theory,0.035044141378983006,0.03745572941471905,0.030708661417322834,0.03662503074862656,0.03663174667262686,0.035163782286417554,0.03625422784878903,0.039351563898505124,0.03491686460807601,0.037838658622763935,0.03846376069928108,0.035703775356922596,0.03596740603112425,0.033499119553407515,0.035034745201853075,0.03660137122469266,0.034827544122331,0.03278248039633429,0.03587236176521891,0.034837250756146354
past,netneutrality,0.0,0.0,0.0,0.014492753623188406,0.026773156519991962,0.011627906976744186,0.021289178001182733,0.013888888888888888,0.0,0.041666666666666664,0.020415822262253247,0.025542269007065438,0.027702702702702704,0.013215859030837005,0.019279553526128868,0.022706351641607857,0.025878003696857672,0.029073482428115017,0.0,0.041666666666666664
past,personally identifiable information,0.0234375,0.043478260869565216,0.0,0.02416516967295814,0.013550135501355014,0.021671826625386997,0.04891304347826087,0.020348837209302327,0.03037236710130391,0.03524229074889868,0.0,0.030303030303030304,0.015337423312883436,0.02079722703639515,0.07446808510638298,0.04424778761061947,0.015345268542199489,0.010582010582010581,0.0,0.01694915254237288
past,virtual community,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.03263497179693795,0.0,0.0,0.0
past,robotics,0.018292379996621724,0.022064561901383468,0.05351170568561873,0.026859790782208164,0.022353387379699427,0.023246017156862746,0.025567714024819246,0.026814848318418245,0.02141847730083024,0.02554541406945681,0.026422677326948564,0.02898062342038753,0.02529793762934418,0.024075640405993234,0.025937465835793157,0.02758880038289289,0.028219503553489924,0.02401851609240578,0.02085897120354418,0.025244831338411315
past,data mining,0.028535634743875278,0.03188521323236349,0.0,0.023564064801178203,0.025373982200340844,0.030475416497358798,0.02785289345592212,0.021847542151507957,0.02236842105263158,0.022714896927265655,0.02439664218258132,0.026079225526029832,0.025157232704402517,0.02253442759771874,0.027805264199485456,0.02415997621171573,0.024546240276577355,0.030210823733970875,0.024116598511062178,0.02288382953882078
past,disruptive innovation,0.04,0.05714285714285714,0.0,0.11764705882352941,0.023809523809523808,0.0,0.016574585635359115,0.009615384615384616,0.0,0.019748653500897665,0.027190332326283987,0.08333333333333333,0.09090909090909091,0.0,0.009771986970684038,0.03409090909090909,0.0,0.008695652173913044,0.019027484143763214,0.022539444027047332
past,cryptocurrencies,0.023182492581602373,0.01350107394906413,0.03333333333333333,0.020472996823155665,0.01932727924483212,0.01706552654939401,0.01971943090239777,0.018427599933654004,0.019169204341375812,0.019266306207651768,0.021355816143113927,0.01926518937262253,0.019767568973511306,0.020207879751366713,0.021004632535651848,0.01955525585814777,0.01908676672083612,0.019004925563119154,0.018877462591715292,0.019306051010728555
past,homomorphic encryption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,immersive technology,0.0,0.0,0.0,0.041635687732342004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02384500745156483,0.1276595744680851
past,echo chamber,0.02457218078104432,0.021546261089987327,0.014084507042253521,0.021308846741663116,0.021990903549491254,0.028598989956307098,0.02321017729056706,0.029147813913956454,0.018663136995367306,0.02577319587628866,0.02332803430810751,0.024815693404735863,0.02492549883389479,0.02244659057652912,0.02350420413596078,0.024263784917421573,0.02735904243351483,0.023391389361625086,0.0254575986565911,0.023554603854389723
past,infowar,0.02896089190837035,0.02605795288722118,0.025150905432595575,0.028181472109635668,0.02680639317572061,0.031823602613294616,0.028613673754138987,0.03024010248780891,0.026680143861216237,0.027528451792999786,0.027362223723578806,0.028450595924644367,0.03184795836462028,0.02426634506450316,0.028387465110378075,0.029258830185629227,0.031038164527102525,0.02875770295614897,0.02255985784815394,0.023017914578227237
past,intellectual property,0.019117435676297253,0.018070722828913158,0.038910505836575876,0.02554806070826307,0.035625814863103,0.019784725781650435,0.02445065920894926,0.02748107435445401,0.027277686852154936,0.02092050209205021,0.019463667820069204,0.02217769794113583,0.025577812018489986,0.02256637168141593,0.020286198080945582,0.024882339934931615,0.031439443642566595,0.02414915884952322,0.016280291094605746,0.020197383520771172
past,open-source model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0
past,ai algorithm,0.02431834929992631,0.0,0.0,0.011737089201877934,0.017543859649122806,0.0,0.019455252918287938,0.02,0.1,0.008403361344537815,0.010385756676557863,0.032467532467532464,0.009523809523809525,0.014184397163120567,0.01618705035971223,0.012345679012345678,0.022321428571428572,0.001652892561983471,0.021078517477604076,0.018781302170283808
past,notpetya,0.0,0.0,0.0,0.0,0.0,0.02011786222312538,0.0234192037470726,0.023076923076923078,0.09375,0.024539877300613498,0.0,0.0,0.046511627906976744,0.02165506573859242,0.028642590286425903,0.0,0.0,0.0,0.0,0.009174311926605505
past,metoo,0.036939313984168866,0.0,0.0,0.017857142857142856,0.019230769230769232,0.044444444444444446,0.017857142857142856,0.020833333333333332,0.022540983606557378,0.02917783117919544,0.030576460004417317,0.028834966839448608,0.028773375120018953,0.028215552523874487,0.03169370789046294,0.029918689876316996,0.02884278499161829,0.03123969628718044,0.028802590019949982,0.03364744899572079
past,monopoly,0.026021385746955932,0.026522048048314758,0.018357487922705314,0.03360593231481238,0.026033784300236947,0.02765377135798241,0.0276378092320158,0.02464825981169999,0.024981015633475163,0.029736007065981878,0.0238784324852612,0.0245940597481831,0.026748942467436372,0.02810328871045531,0.03591661523439299,0.025057807559813128,0.026597555637389438,0.02426331554023527,0.031443918227941105,0.025585686403815536
past,data visualization,0.01547508511296812,0.030633909614801336,0.01,0.022509003601440578,0.02262443438914027,0.02332127060715722,0.027101940252540806,0.022898961284230405,0.019164183911748126,0.03338500059616072,0.026645135244247074,0.03057697420898697,0.026652337452982268,0.027383569858085148,0.02576309157098852,0.02993304450571091,0.026987386330302142,0.01768172888015717,0.02296353762606672,0.023024721279689773
past,hate speech,0.02422516008083169,0.02453600627371799,0.013755158184319119,0.021705639195228724,0.02305113160100587,0.020754932147337212,0.023340306066277662,0.021320526464194432,0.023230133736861478,0.022476461878020843,0.025555168626610593,0.023925227840829698,0.0205212065828183,0.026089798494342516,0.023900406656188408,0.02314121900112828,0.022575274168193698,0.020667646525862244,0.021555431867631432,0.022872998612621397
past,algorithmic bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013605442176870748,0.0,0.0,0.0,0.0,0.0
past,identity management,0.0,0.024390243902439025,0.0,0.020833333333333332,0.02012578616352201,0.012522361359570662,0.0030211480362537764,0.0,0.18181818181818182,0.020618556701030927,0.015384615384615385,0.0,0.0049504950495049506,0.012461059190031152,0.016304347826086956,0.023076923076923078,0.018867924528301886,0.009708737864077669,0.03225806451612903,0.0
past,open-source governance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022058823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,project zero,0.04678362573099415,0.02152317880794702,0.0,0.04252199413489736,0.0,0.009708737864077669,0.036036036036036036,0.043795620437956206,0.02631578947368421,0.03552206673842842,0.01744186046511628,0.03872752420470263,0.027381631488876214,0.15789473684210525,0.05714285714285714,0.0,0.04152249134948097,0.010526315789473684,0.045023696682464455,0.03501945525291829
past,two-sided markets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,encryption,0.021450645337211416,0.023310402528586037,0.023713420787083755,0.019230769230769232,0.021082231825114386,0.019380719568760186,0.02071434847552939,0.020120357425080542,0.020544028753471655,0.023311870562984977,0.021582325211563582,0.028227462021232917,0.020475450066503063,0.021016346046925385,0.019251027616549274,0.019799498746867168,0.01989540919704367,0.020766082065958934,0.020476973684210528,0.021535388712485917
past,qubit,0.021634615384615384,0.03571428571428571,0.0,0.015463917525773196,0.012127894156560088,0.012177985948477752,0.01771144278606965,0.016422547714158898,0.015671641791044775,0.01609923462655054,0.016654384672070744,0.017948717948717947,0.01743777246519477,0.019436345966958212,0.021469859620148638,0.016865776528460996,0.014084507042253521,0.008342022940563087,0.02023001247055563,0.025177887246852763
past,smart contract,0.0171451355661882,0.014804845222072678,0.023952095808383235,0.01726689689195856,0.015222342083183507,0.017775752051048314,0.014936102236421726,0.020706201429092994,0.020300511508951406,0.019330274333691302,0.019080659150043366,0.02110350930937064,0.02118406998626723,0.01808638462024916,0.016847768378579264,0.01715932885541022,0.016699434452292532,0.01900261411622763,0.01649356474931852,0.015560705670907629
past,digital single market,0.0,0.0,0.0,0.05,0.015625,0.012448132780082987,0.0,0.0,0.0,0.0,0.01908169350029815,0.0,0.0,0.0,0.024521072796934867,0.0,0.0,0.0,0.014492753623188406,0.0
past,computer vision,0.016983016983016984,0.02165087956698241,0.0,0.01775147928994083,0.022758620689655173,0.023938084953203743,0.01949654491609082,0.019449541284403668,0.015892801495793082,0.017682303083442933,0.020792563600782778,0.02273487128050819,0.023838630806845965,0.015615962984384037,0.018547544409613374,0.01770390413606494,0.01932536893886156,0.014044943820224719,0.017033137194177764,0.020422535211267606
past,e-democracy,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.06513872135102533,0.0,0.05,0.09803921568627451,0.0,0.05357142857142857,0.0,0.011278195488721804,0.013671875,0.0,0.0,0.0020408163265306124,0.0
past,eye tracking,0.019274528175612368,0.019384138236597254,0.04861111111111111,0.021118721461187213,0.018699910952804988,0.024610591900311528,0.01680129240710824,0.021515151515151515,0.024770919343469942,0.026566265060240964,0.020737327188940093,0.026871401151631478,0.02123410070429938,0.02023809523809524,0.022770002088991017,0.03014065639651708,0.021289266041387523,0.02145214521452145,0.016314423433444566,0.020579085905719073
past,information explosion,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,amazon,0.03014910770678787,0.030568626514915948,0.03147063888410539,0.030820400518697846,0.029959584726844207,0.02816352643500614,0.03069211151174039,0.02907705286932001,0.027695711850816224,0.025696589363382902,0.03007431056119148,0.028757248157734155,0.02672736532824429,0.02833078926102182,0.027759627288984554,0.02717783492057039,0.027380104088682838,0.028262706231711475,0.028041678290530628,0.028750102476391124
past,digital surveillance,0.024291497975708502,0.0,0.0,0.0,0.017288444040036398,0.017241379310344827,0.05,0.0,0.05952380952380952,0.022044088176352707,0.0,0.010362694300518135,0.02383406338572533,0.022535211267605635,0.0,0.0,0.047619047619047616,0.016666666666666666,0.0061162079510703364,0.0
past,monero,0.020536611311388217,0.019030151668877962,0.018922852983988356,0.020810134636798795,0.021837042471671966,0.02111478144445298,0.021300078295239083,0.020438912545037668,0.020002680925217082,0.019418027409431615,0.019762845849802372,0.02194788447717124,0.02096317997456324,0.020239725385004972,0.02016017310305701,0.021666782624828962,0.02141257165998051,0.019478988902821907,0.020283707997549368,0.02145192936559843
past,open innovation,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05263157894736842,0.05,0.0,0.025974025974025976,0.02666666666666667,0.041666666666666664,0.0
past,digital labor,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.03608247422680412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,algorithms,0.0213903743315508,0.020851229988285827,0.009137055837563452,0.018772777354013052,0.022074756229685806,0.019326904803219223,0.022900476780418216,0.025639731489426134,0.02246812334999719,0.022733396200996903,0.01973982413199166,0.024758256645022656,0.022434140816251964,0.024096579218106994,0.023167489555639954,0.02136158388329281,0.021713189358665386,0.019734370511148926,0.02674977913026406,0.023176823176823177
past,ethereum,0.017828336539725407,0.018520710059171597,0.02276319949415112,0.01985416079867305,0.019574995346562984,0.021967551854574437,0.02176186910948648,0.02050167145896159,0.018965627737070348,0.01969310670443815,0.02065147087830678,0.021752568320807183,0.021818594543348432,0.021516521093718936,0.01931086849147432,0.01958212816413057,0.020587937835013316,0.020161714170204164,0.020467618131490607,0.02009941926388356
past,internet fraud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,privaci policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,post-truth,0.030066950699939136,0.025873145660553674,0.0,0.02529923830250272,0.02843601895734597,0.016433853738701727,0.018699053782820628,0.02335392496609914,0.026590373611578594,0.030660377358490566,0.02496826068556919,0.02351370777287196,0.018804243008678882,0.01743622860833064,0.033964429145152034,0.02836052836052836,0.02472574126277893,0.019014962593516208,0.031315240083507306,0.025680761567412
past,openai,0.02418207681365576,0.01098901098901099,0.0,0.0200302343159486,0.014752370916754479,0.01866007194244604,0.021421107628004178,0.024682626684111884,0.025411764705882352,0.02896437578814628,0.025021570319240724,0.026647286821705425,0.015084956485702445,0.021473226420222886,0.023474178403755867,0.021329612279477723,0.016355140186915886,0.017987580004282758,0.017572734408629376,0.024971879819567007
past,edge computing,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.011627906976744186,0.016666666666666666,0.0,0.0,0.05128205128205128,0.0,0.05,0.05128205128205128,0.05,0.05128205128205128,0.005797101449275362,0.009174311926605505,0.021897810218978103,0.0
past,election meddling,0.031153215521952996,0.02815829528158295,0.0,0.03455251658844473,0.035458452722063036,0.03487244787220188,0.03413637668191717,0.031444979382111014,0.024751801985584115,0.024584934979962378,0.030881293762112315,0.028383321141185077,0.026111464176176397,0.03201268203811709,0.027317337916374574,0.02756822203595045,0.031746031746031744,0.0287631469823199,0.029538272845741734,0.028179039484151906
past,kosinski,0.0,0.023255813953488372,0.0,0.0,0.024891774891774892,0.03508771929824561,0.03521939953810624,0.021739130434782608,0.0,0.035998129967274424,0.07142857142857142,0.04797047970479705,0.024390243902439025,0.024242424242424242,0.039735099337748346,0.05,0.0,0.0,0.0,0.0
